date,datetime,cash_type,card,money,coffee_name,money_original,coffee_count,money_scaled,coffee_count_scaled,cluster,money_inverse,coffee_count_original,coffee_inverse,coffe_inverse
2024-09-12,2024-09-12 21:10:21.159,0,617,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-12,2024-09-12 21:13:16.808,0,318,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-13,2024-09-13 15:38:18.869,0,241,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-13,2024-09-13 15:50:53.892,0,551,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-14,2024-09-14 16:29:19.359,0,542,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-14,2024-09-14 16:30:16.873,0,542,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-15,2024-09-15 08:42:40.941,0,346,18.12,Macchiato,18.12,122,0.0,0.0,0,122.0,122,122.0,122.0
2024-09-15,2024-09-15 09:49:38.741,0,619,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-15,2024-09-15 13:49:37.387,0,303,23.02,Espresso,23.02,459,0.22394881170018266,0.5249221183800623,0,265.77513711151727,459,459.0,459.0
2024-09-15,2024-09-15 14:36:19.287,0,140,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-15,2024-09-15 14:37:20.597,0,140,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-15,2024-09-15 14:53:18.708,0,542,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-16,2024-09-16 13:33:36.767,0,583,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-16,2024-09-16 17:16:05.734,0,621,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-16,2024-09-16 21:10:18.693,0,625,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-16,2024-09-16 21:37:47.308,0,286,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-16,2024-09-16 21:38:48.666,0,96,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-17,2024-09-17 07:54:57.927,0,626,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-17,2024-09-17 08:37:37.553,0,275,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-17,2024-09-17 08:42:31.474,0,140,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-17,2024-09-17 09:10:03.755,0,553,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-17,2024-09-17 09:11:08.221,0,553,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-17,2024-09-17 09:34:56.760,0,619,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-17,2024-09-17 12:38:33.768,0,627,18.12,Macchiato,18.12,122,0.0,0.0,0,122.0,122,122.0,122.0
2024-09-17,2024-09-17 12:39:33.682,0,627,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-17,2024-09-17 13:54:23.032,0,553,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-17,2024-09-17 13:55:31.241,0,629,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-17,2024-09-17 16:29:37.216,0,553,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-17,2024-09-17 18:54:23.783,0,630,32.82,Affogato,32.82,256,0.6718464351005484,0.2087227414330218,2,553.3254113345521,256,256.0,256.0
2024-09-17,2024-09-17 19:00:45.913,0,631,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-17,2024-09-17 19:03:53.274,0,632,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-17,2024-09-17 19:13:59.742,0,633,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-17,2024-09-17 19:14:59.513,0,633,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-17,2024-09-17 19:31:57.368,0,634,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-17,2024-09-17 22:19:35.981,0,635,32.82,Affogato,32.82,256,0.6718464351005484,0.2087227414330218,2,553.3254113345521,256,256.0,256.0
2024-09-17,2024-09-17 22:20:19.450,0,636,32.82,Affogato,32.82,256,0.6718464351005484,0.2087227414330218,2,553.3254113345521,256,256.0,256.0
2024-09-18,2024-09-18 21:15:38.758,0,39,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-18,2024-09-18 21:18:21.554,0,39,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-19,2024-09-19 08:17:18.665,0,275,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-19,2024-09-19 08:30:29.047,0,626,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-19,2024-09-19 12:59:33.614,0,3,23.02,Espresso,23.02,459,0.22394881170018266,0.5249221183800623,0,265.77513711151727,459,459.0,459.0
2024-09-19,2024-09-19 13:00:33.616,0,3,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-19,2024-09-19 13:45:42.367,0,639,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-20,2024-09-20 08:34:56.930,0,275,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-20,2024-09-20 09:46:15.400,0,640,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-20,2024-09-20 13:39:55.465,0,332,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-20,2024-09-20 20:39:23.129,0,642,23.02,Espresso,23.02,459,0.22394881170018266,0.5249221183800623,0,265.77513711151727,459,459.0,459.0
2024-09-20,2024-09-20 21:31:36.580,0,286,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-20,2024-09-20 21:32:43.025,0,286,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-21,2024-09-21 11:02:13.802,0,643,32.82,Mocha,32.82,207,0.6718464351005484,0.13239875389408098,2,553.3254113345521,207,207.0,207.0
2024-09-21,2024-09-21 11:37:47.243,0,542,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-21,2024-09-21 11:38:44.997,0,542,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-21,2024-09-21 15:10:09.368,0,644,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-21,2024-09-21 20:29:42.939,0,39,23.02,Espresso,23.02,459,0.22394881170018266,0.5249221183800623,0,265.77513711151727,459,459.0,459.0
2024-09-21,2024-09-21 20:30:38.882,0,39,23.02,Espresso,23.02,459,0.22394881170018266,0.5249221183800623,0,265.77513711151727,459,459.0,459.0
2024-09-21,2024-09-21 22:18:46.088,0,646,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-21,2024-09-21 22:19:50.128,0,646,23.02,Espresso,23.02,459,0.22394881170018266,0.5249221183800623,0,265.77513711151727,459,459.0,459.0
2024-09-21,2024-09-21 22:20:48.360,0,646,23.02,Espresso,23.02,459,0.22394881170018266,0.5249221183800623,0,265.77513711151727,459,459.0,459.0
2024-09-22,2024-09-22 08:32:54.172,0,647,23.02,Espresso,23.02,459,0.22394881170018266,0.5249221183800623,0,265.77513711151727,459,459.0,459.0
2024-09-22,2024-09-22 10:12:09.764,0,648,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-22,2024-09-22 11:06:26.307,0,649,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-22,2024-09-22 11:07:36.380,0,649,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-22,2024-09-22 11:51:59.888,0,650,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-22,2024-09-22 11:55:12.923,0,98,23.02,Espresso,23.02,459,0.22394881170018266,0.5249221183800623,0,265.77513711151727,459,459.0,459.0
2024-09-22,2024-09-22 12:07:20.767,0,275,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-22,2024-09-22 13:28:14.663,0,332,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-22,2024-09-22 13:29:35.917,0,332,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-22,2024-09-22 13:33:34.561,0,509,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-22,2024-09-22 15:35:24.234,0,651,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-22,2024-09-22 16:25:03.468,0,652,32.82,Mocha,32.82,207,0.6718464351005484,0.13239875389408098,2,553.3254113345521,207,207.0,207.0
2024-09-22,2024-09-22 20:20:35.589,0,653,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-22,2024-09-22 20:46:26.208,0,454,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-22,2024-09-22 20:47:35.096,0,454,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-22,2024-09-22 21:07:04.794,0,654,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-22,2024-09-22 21:08:14.798,0,654,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-22,2024-09-22 21:54:04.098,0,636,32.82,Affogato,32.82,256,0.6718464351005484,0.2087227414330218,2,553.3254113345521,256,256.0,256.0
2024-09-22,2024-09-22 21:54:54.497,0,636,32.82,Affogato,32.82,256,0.6718464351005484,0.2087227414330218,2,553.3254113345521,256,256.0,256.0
2024-09-22,2024-09-22 22:37:02.384,0,655,23.02,Espresso,23.02,459,0.22394881170018266,0.5249221183800623,0,265.77513711151727,459,459.0,459.0
2024-09-22,2024-09-22 22:37:58.406,0,656,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-23,2024-09-23 09:03:36.954,0,275,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-23,2024-09-23 10:04:17.268,0,140,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-23,2024-09-23 12:11:04.352,0,583,23.02,Espresso,23.02,459,0.22394881170018266,0.5249221183800623,0,265.77513711151727,459,459.0,459.0
2024-09-23,2024-09-23 14:08:51.946,0,572,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-23,2024-09-23 17:27:47.591,0,657,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-23,2024-09-23 18:48:30.436,0,658,23.02,Espresso,23.02,459,0.22394881170018266,0.5249221183800623,0,265.77513711151727,459,459.0,459.0
2024-09-23,2024-09-23 20:09:45.867,0,205,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-23,2024-09-23 22:13:30.513,0,640,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-23,2024-09-23 22:15:14.958,0,640,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-24,2024-09-24 08:33:32.613,0,275,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-24,2024-09-24 14:31:28.741,0,661,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-24,2024-09-24 15:37:23.698,0,509,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-24,2024-09-24 18:43:02.935,0,407,23.02,Espresso,23.02,459,0.22394881170018266,0.5249221183800623,0,265.77513711151727,459,459.0,459.0
2024-09-24,2024-09-24 18:43:54.082,0,407,23.02,Espresso,23.02,459,0.22394881170018266,0.5249221183800623,0,265.77513711151727,459,459.0,459.0
2024-09-24,2024-09-24 20:15:50.396,0,662,32.82,Affogato,32.82,256,0.6718464351005484,0.2087227414330218,2,553.3254113345521,256,256.0,256.0
2024-09-24,2024-09-24 21:06:32.402,0,530,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-24,2024-09-24 21:07:34.965,0,530,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-25,2024-09-25 07:51:21.100,0,663,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-25,2024-09-25 11:35:32.533,0,140,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-25,2024-09-25 11:51:15.212,0,664,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-25,2024-09-25 13:54:51.454,0,665,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-25,2024-09-25 13:55:59.258,0,665,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-25,2024-09-25 17:36:37.182,0,666,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-25,2024-09-25 17:37:31.840,0,666,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-25,2024-09-25 21:34:41.289,0,667,23.02,Espresso,23.02,459,0.22394881170018266,0.5249221183800623,0,265.77513711151727,459,459.0,459.0
2024-09-25,2024-09-25 22:18:51.754,0,474,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-26,2024-09-26 10:37:06.485,0,332,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-26,2024-09-26 10:55:52.407,0,668,18.12,Macchiato,18.12,122,0.0,0.0,0,122.0,122,122.0,122.0
2024-09-26,2024-09-26 11:34:48.571,0,669,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-26,2024-09-26 22:46:17.637,0,672,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-26,2024-09-26 22:47:24.867,0,471,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-27,2024-09-27 09:29:45.646,0,275,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-27,2024-09-27 09:33:43.977,0,140,23.02,Americano,23.02,289,0.22394881170018266,0.2601246105919003,0,265.77513711151727,289,289.0,289.0
2024-09-27,2024-09-27 09:41:04.732,0,673,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-27,2024-09-27 10:46:56.620,0,332,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-27,2024-09-27 11:35:00.282,0,332,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-27,2024-09-27 13:20:31.055,0,674,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-27,2024-09-27 13:25:05.272,0,675,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-27,2024-09-27 13:28:33.107,0,675,23.02,Espresso,23.02,459,0.22394881170018266,0.5249221183800623,0,265.77513711151727,459,459.0,459.0
2024-09-27,2024-09-27 13:33:52.455,0,676,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-27,2024-09-27 18:37:45.891,0,678,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-27,2024-09-27 18:40:53.757,0,679,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-27,2024-09-27 20:18:13.287,0,407,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-27,2024-09-27 20:19:14.319,0,407,32.82,Latte,32.82,452,0.6718464351005484,0.514018691588785,2,553.3254113345521,452,452.0,452.0
2024-09-27,2024-09-27 20:58:14.967,0,680,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-28,2024-09-28 08:06:45.469,0,665,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-28,2024-09-28 09:31:14.759,0,681,27.92,Cappuccino,27.92,764,0.44789762340036576,0.9999999999999999,1,409.5502742230348,764,764.0,764.0
2024-09-28,2024-09-28 17:26:16.704,0,683,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-09-28,2024-09-28 22:16:36.777,0,685,35.76,Latte,35.76,452,0.8062157221206581,0.514018691588785,2,639.5904936014625,452,452.0,452.0
2024-09-28,2024-09-28 22:17:29.587,0,685,35.76,Mocha,35.76,207,0.8062157221206581,0.13239875389408098,2,639.5904936014625,207,207.0,207.0
2024-09-28,2024-09-28 22:18:16.072,0,686,25.96,Americano,25.96,289,0.3583180987202925,0.2601246105919003,0,352.0402193784278,289,289.0,289.0
2024-09-28,2024-09-28 22:19:13.029,0,686,35.76,Affogato,35.76,256,0.8062157221206581,0.2087227414330218,2,639.5904936014625,256,256.0,256.0
2024-09-29,2024-09-29 10:48:45.050,0,466,25.96,Espresso,25.96,459,0.3583180987202925,0.5249221183800623,0,352.0402193784278,459,459.0,459.0
2024-09-29,2024-09-29 10:50:05.258,0,171,35.76,Latte,35.76,452,0.8062157221206581,0.514018691588785,2,639.5904936014625,452,452.0,452.0
2024-09-29,2024-09-29 10:51:03.253,0,171,35.76,Latte,35.76,452,0.8062157221206581,0.514018691588785,2,639.5904936014625,452,452.0,452.0
2024-09-29,2024-09-29 10:52:23.021,0,171,35.76,Latte,35.76,452,0.8062157221206581,0.514018691588785,2,639.5904936014625,452,452.0,452.0
2024-09-29,2024-09-29 10:53:42.331,0,332,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-09-29,2024-09-29 12:50:58.444,0,140,25.96,Americano,25.96,289,0.3583180987202925,0.2601246105919003,0,352.0402193784278,289,289.0,289.0
2024-09-29,2024-09-29 18:02:27.296,0,688,35.76,Latte,35.76,452,0.8062157221206581,0.514018691588785,2,639.5904936014625,452,452.0,452.0
2024-09-30,2024-09-30 08:08:47.516,0,140,25.96,Americano,25.96,289,0.3583180987202925,0.2601246105919003,0,352.0402193784278,289,289.0,289.0
2024-09-30,2024-09-30 08:58:54.669,0,690,25.96,Americano,25.96,289,0.3583180987202925,0.2601246105919003,0,352.0402193784278,289,289.0,289.0
2024-09-30,2024-09-30 09:00:04.917,0,691,35.76,Affogato,35.76,256,0.8062157221206581,0.2087227414330218,2,639.5904936014625,256,256.0,256.0
2024-09-30,2024-09-30 10:01:09.168,0,275,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-09-30,2024-09-30 10:05:18.351,0,140,25.96,Americano,25.96,289,0.3583180987202925,0.2601246105919003,0,352.0402193784278,289,289.0,289.0
2024-09-30,2024-09-30 11:32:54.558,0,692,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-09-30,2024-09-30 16:45:44.460,0,332,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-09-30,2024-09-30 19:53:14.092,0,693,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-09-30,2024-09-30 19:54:17.620,0,693,25.96,Americano,25.96,289,0.3583180987202925,0.2601246105919003,0,352.0402193784278,289,289.0,289.0
2024-09-30,2024-09-30 20:00:42.135,0,530,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-09-30,2024-09-30 20:01:42.191,0,632,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-09-30,2024-09-30 21:41:07.527,0,694,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-10-01,2024-10-01 09:48:30.777,0,275,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-10-01,2024-10-01 10:02:26.778,0,332,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-10-01,2024-10-01 10:03:47.115,0,332,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-10-01,2024-10-01 11:55:31.853,0,696,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-10-01,2024-10-01 12:12:48.446,0,697,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-10-01,2024-10-01 12:14:23.382,0,697,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-10-01,2024-10-01 14:17:34.957,0,698,25.96,Espresso,25.96,459,0.3583180987202925,0.5249221183800623,0,352.0402193784278,459,459.0,459.0
2024-10-01,2024-10-01 14:18:52.558,0,698,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-10-01,2024-10-01 16:08:38.999,0,636,35.76,Affogato,35.76,256,0.8062157221206581,0.2087227414330218,2,639.5904936014625,256,256.0,256.0
2024-10-01,2024-10-01 16:41:54.481,0,699,25.96,Espresso,25.96,459,0.3583180987202925,0.5249221183800623,0,352.0402193784278,459,459.0,459.0
2024-10-01,2024-10-01 18:24:14.252,0,701,35.76,Affogato,35.76,256,0.8062157221206581,0.2087227414330218,2,639.5904936014625,256,256.0,256.0
2024-10-01,2024-10-01 20:03:22.143,0,584,35.76,Affogato,35.76,256,0.8062157221206581,0.2087227414330218,2,639.5904936014625,256,256.0,256.0
2024-10-02,2024-10-02 08:42:44.642,0,140,25.96,Americano,25.96,289,0.3583180987202925,0.2601246105919003,0,352.0402193784278,289,289.0,289.0
2024-10-02,2024-10-02 09:19:17.053,0,275,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-10-02,2024-10-02 10:23:55.272,0,703,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-10-02,2024-10-02 11:28:53.893,0,704,35.76,Latte,35.76,452,0.8062157221206581,0.514018691588785,2,639.5904936014625,452,452.0,452.0
2024-10-02,2024-10-02 15:13:42.142,0,705,35.76,Latte,35.76,452,0.8062157221206581,0.514018691588785,2,639.5904936014625,452,452.0,452.0
2024-10-02,2024-10-02 18:31:07.153,0,254,35.76,Affogato,35.76,256,0.8062157221206581,0.2087227414330218,2,639.5904936014625,256,256.0,256.0
2024-10-02,2024-10-02 22:18:55.379,0,636,35.76,Affogato,35.76,256,0.8062157221206581,0.2087227414330218,2,639.5904936014625,256,256.0,256.0
2024-10-02,2024-10-02 22:19:40.694,0,636,35.76,Affogato,35.76,256,0.8062157221206581,0.2087227414330218,2,639.5904936014625,256,256.0,256.0
2024-10-02,2024-10-02 22:20:23.651,0,706,35.76,Affogato,35.76,256,0.8062157221206581,0.2087227414330218,2,639.5904936014625,256,256.0,256.0
2024-10-03,2024-10-03 13:47:35.922,0,707,35.76,Mocha,35.76,207,0.8062157221206581,0.13239875389408098,2,639.5904936014625,207,207.0,207.0
2024-10-03,2024-10-03 15:12:05.160,0,708,30.86,Cappuccino,30.86,764,0.5822669104204752,0.9999999999999999,1,495.8153564899451,764,764.0,764.0
2024-10-03,2024-10-03 20:12:57.761,0,709,25.96,Americano,25.96,289,0.3583180987202925,0.2601246105919003,0,352.0402193784278,289,289.0,289.0
2024-10-03,2024-10-03 20:14:04.781,0,709,35.76,Affogato,35.76,256,0.8062157221206581,0.2087227414330218,2,639.5904936014625,256,256.0,256.0
